"surname","pred.whi","pred.bla","pred.his","pred.asi","pred.oth"
"HOHENBRINK JR",0.982995435446438,0,0.00583114020001937,0,0.0111734243535426
"HOWELL",0.753133427388553,0.153973008239942,0.0291743810426973,0.00647751845275367,0.0572416648760544
"ASPINWALL",0.896607066481259,0.000876736245918218,0.0193490034189755,0.00120999616131655,0.0819571976925305
"CHIOU",0.012353125131353,0,0.00515394789295231,0.900194490008182,0.0822984369675131
"DIGNAN",0.921195965187931,0,0.0175408570293776,0.00972605188053011,0.0515371259021615
"UHL",0.921845608858558,0.00139516828810811,0.0259288119423949,0.0162291434479361,0.0346012674630027
"COBOS",0.0561863987348157,0.00262479116634577,0.933749810120965,0.00120750387220112,0.00623149610567234
"GILLETT",0.800784014036233,0.0940682633332479,0.0443816713124697,0.0128486546472981,0.0479173966707518
"MAHMUD",0.110138647847078,0.0765252656885583,0.018096864345637,0.677950821572764,0.117288400545963
"LORENZI",0.578356208782314,0.0121650227078044,0.384776794763556,0.00387441250186567,0.0208275612444602
"LACAP",0.0127853440844473,0,0.036006372994868,0.887324822882022,0.0638834600386625
"FOGG",0.76289069038678,0.14357950346888,0.0215259743971823,0.00993263732450533,0.0620711944226521
"PANDYA",0.0140484806667274,0.000818287709749709,0.00475238998086309,0.936214988923971,0.0441658527186889
"KU",0.0252371831904035,0.000594426524639841,0.0605872644710454,0.855037407302627,0.0585437185112846
"BUCKNOR",0.0405810578864769,0.852719852776141,0.0338623069974319,0.020117107617042,0.0527196747229085
"GEBRU",0.0141705752502533,0.939098171734436,0,0,0.0467312530153109
"COMBS",0.821358628537694,0.0938632252083275,0.0228046252142092,0.00638163560667433,0.0555918854330949
"ALFRED",0.268761689838901,0.558683124143532,0.0323786139124123,0.045153197226011,0.0950233748791439
"PANCHOLI",0.00440104213121781,0,0,0.985043604591989,0.0105553532767932
"HUTTON",0.801210324360105,0.108114900398991,0.0250645177870821,0.00918692118468197,0.0564233362691401
"HOTTELET",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"KENYON",0.898129606774305,0.0177630332611465,0.0242736028629778,0.0092069965149988,0.0506267605865715
"MIKESKA",0.932787680213768,0.00120233343047602,0.0349141095519982,0.0016593574661384,0.0294365193376198
"DAYA",0.202320528028054,0.0148166207158114,0.0221273635879235,0.680647221144606,0.0800882665236054
"HAKAMI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"KARWAN",0.870730592400771,0.00769081511643096,0.00893322782892007,0.0955278298398346,0.0171175348140435
"FADHEL",0.490216833713359,0.00556048935760098,0.277726619785891,0.115111656596772,0.111384400546377
"BARLOW",0.76570973908482,0.135180674290499,0.0231294921584265,0.00770163616037903,0.0682784583058748
"METZGER",0.920877474326093,0.0105238831642219,0.0238045611792103,0.00792226953719458,0.0368718117932803
"CASSITY",0.878483219398832,0.0165995158022811,0.0315995552332759,0.00763640927511328,0.0656813002904977
"YUNUS",0.0714246714479671,0.0312672743217176,0.00279371892992501,0.776743379145638,0.117770956154753
"GURTOWSKI",0.980480628251953,0.00903028702443863,0.0104890847236082,0,0
"WANGA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SHAFFER",0.898568287436429,0.0264135418259433,0.0231817312713862,0.00787994011115673,0.0439564993550849
"DE JESUS LASSALA",0.199097857809712,0.0316775363755388,0.0978409413473636,0.632926362523625,0.0384573019437609
"BINKLEY",0.901698238084235,0.0274830515552577,0.0190861191542969,0.00642196830408392,0.0453106229021262
"RIETH",0.93107501337235,0.00266482129380561,0.0185718590660677,0.0165499099415593,0.0311383963262174
"MEGEED",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BERKE-SCHLESSEL",0.83815848378594,0.0884126041659853,0.0354121441820186,0.00578540696492781,0.0322313609011283
"PASSA",0.860237271561415,0.00617981387192916,0.0430687913485167,0.0767596410864518,0.0137544821316868
"WILMOT",0.783516732106186,0.0905049686221344,0.0487225924656594,0.00827011103768215,0.0689855957683382
"CALOPE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CAREY",0.765426302744419,0.13782969970508,0.026640513475616,0.00841927837734361,0.0616842056975412
"HARMON",0.72785152902487,0.172780214000682,0.0275793714095256,0.00742364359106079,0.064365241973861
"TURRIATE GASTULO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"JEAN BAPTISTE",0.00860756046852777,0.908370261367337,0.0240990459061763,0.00269494497576686,0.0562281872821916
"BUKHARI",0.0563007121724119,0.0111757513477278,0.0203989312633553,0.810851902809356,0.101272702407149
"TARKO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"KARIM",0.169934080730034,0.118487530729181,0.0255046004476635,0.576344534318596,0.109729253774526
"MULL",0.817280633844642,0.0814195781186915,0.0231683643606915,0.0169981524696648,0.0611332712063103
"CONKEY",0.881423486075736,0.0303846567470481,0.0209144569244645,0.00465936632064102,0.0626180339321099
"HAGOS",0.0185233056836327,0.90819329039036,0.00526926760068296,0.0175302164440904,0.050483919881234
"CALVILLO",0.0439053267679165,0.00103790960759014,0.946077895071645,0.00262612865139882,0.00635273990144988
"AGBETIAFAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"DUCKWORTH",0.756154370688828,0.149392556524387,0.028364855817705,0.00816318745873583,0.0579250295103443
"MAZYAD",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PIERPONT",0.944182386038455,0.00760898072915433,0.0176763470114314,0.00150018035912368,0.029032105861836
"QIN",0.00656531120241469,0.000272101143912651,0.0018963463359469,0.979759487620789,0.0115067536969371
"TICHY",0.917092184600414,0.00271493856998132,0.029432884280792,0.0124897511012454,0.0382702414475677
"CELANI",0.96433327734478,0,0.0189017540640442,0.00641671951371562,0.0103482490774599
"DULKO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ALEMAYEHU",0.0080661002848376,0.928785814437888,0.00721140719893066,0.00342735430760112,0.0525093237707424
"BROCK",0.787314698951699,0.119947770406284,0.0239621521180664,0.00648011353381411,0.0622952649901371
"SOLIMAN",0.636794124851948,0.042273174383675,0.0560179962619682,0.192692313306798,0.0722223911956109
"GRAF",0.919313485948452,0.00558168555561246,0.0314124275279191,0.00922233672110301,0.0344700642469138
"GATTEW",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ZAPADKA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"RETALLICK",0.910349923185209,0,0.0516124236006773,0,0.0380376532141142
"QI",0.00915900150829209,0,0.00143298809076457,0.977738186009748,0.0116698243911949
"TRIVISONNO",0.927469727450605,0.00596668801889924,0.0450487480487928,0.00823471098891352,0.0132801254927893
"SHAFI",0.086822733952441,0.0578083184488823,0.0176702534569053,0.732735440993647,0.104963253148124
"JAHNIGE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BEASLEY",0.626283319454343,0.278114370935898,0.0228081833797775,0.00582796232121401,0.0669661639087671
"KARKI",0.0903219978163797,0.00109358344487221,0.00317561595067711,0.848209776215814,0.057199026572257
"PARCHER",0.884257771382323,0.0516219967865499,0.0449709541150725,0,0.0191492777160547
"PIERORAZIO",0.966093550679495,0,0.0116270698405683,0,0.022279379479937
"JEONG",0.0100859493328637,0.00134177643987283,0.00436389439401664,0.968679062876945,0.0155293169563013
"ZENG",0.00955616441653342,0.000572083611658074,0.00166125214387699,0.975477569714738,0.0127329301131936
"VALENCIA",0.0420795693191336,0.00426165272472879,0.883395096836082,0.0385830830074201,0.0316805981126359
"REN",0.0859425096701737,0.00488175109902715,0.0120078499139665,0.87863284802824,0.0185350412885928
"WALES",0.83976715909958,0.0626771559249105,0.0274462484357759,0.0179635981653329,0.0521458383744009
"MESSMORE",0.933495796028225,0,0.0557408580411289,0.00254729529744974,0.00821605063319604
"KALAPODAS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MALINOWSKI",0.937012345444581,0.00213995722541691,0.0221637714488458,0.00812180984934259,0.0305621160318142
"RODD",0.769980577399082,0.0881881140698952,0.0952207682176966,0.00514266212860778,0.0414678781847188
"AGAJ",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"TAMARU",0.0656377978861017,0,0.0328623359529802,0.712590932955998,0.18890893320492
"ACOFF",0.0239028246658339,0.906922426335652,0.0220448982215128,0.00187093652944279,0.0452589142475579
"ADROVEL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LOWREY",0.843907102305611,0.0327360553536211,0.033402650909465,0.0082371455961708,0.0817170458351317
"BOND",0.711260020363343,0.180527194282935,0.0284793429936639,0.00806723476748682,0.0716662075925711
"PENCE",0.916346972063833,0.00748186827573866,0.0227751733453949,0.00688388853946871,0.0465120977755646
"MALLOY",0.736279341869263,0.178631953805403,0.0251284319543433,0.00699503978740948,0.0529652325835815
"BARAZESH",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NASSIRI MOTLAGH",0.640133313751285,0.0131927636639356,0.028458836052115,0.00780322317890651,0.310411863353758
"BRUMFIELD",0.510740104349444,0.416204255525192,0.0217944249286897,0.0049436875624141,0.0463175276342602
"PEREZ-ARROYO",0.0397974136155975,0.0038903143747116,0.933500574437538,0.013961003780873,0.00885069379128048
"DOYLE",0.853730221421684,0.0584229371417592,0.0286484310512146,0.00939475326577867,0.0498036571195632
"PEREZ-VELEZ",0.0397974136155975,0.0038903143747116,0.933500574437538,0.013961003780873,0.00885069379128048
"BAKHTIARI",0.649866983202079,0,0.00616218850246591,0.0841999457748158,0.259770882520639
"SCAPIN",0.93685874083757,0,0.0631412591624297,0,0
"NEDIALKOVA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SAMPATH",0.032411425839412,0.0538855414373071,0.00347724895112408,0.852479945833751,0.057745837938406
"ZIDANIC",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"GARCIA-CHING",0.0430736200684633,0.00388192453469776,0.922241441418933,0.0167882604864848,0.0140147534914208
"MOLINA",0.0464292609094514,0.00437905210541642,0.901879857179301,0.0270493564842125,0.0202624733216191
"SKHOUN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BUTCHER",0.799346513622858,0.0920335258741112,0.0339180610455223,0.0068492436804121,0.0678526557770966
"ANTOLIN",0.0545147368867194,0.00069110397870529,0.317888354342934,0.473086004984756,0.153819799806885
"CEPLUCH",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"GAYNOR",0.720590306885472,0.189459431481485,0.0367404132850163,0.0109694410372923,0.042240407310734
"STUCKEY",0.630726752752324,0.288113511029361,0.0202882581717621,0.00484481774462806,0.0560266603019248
"DEWAN",0.36471225757461,0.0159240525817329,0.00591888115966935,0.521294711088752,0.0921500975952361
"GODO",0.575075686650821,0.173302703555565,0.152499157918405,0.0289912152443529,0.0701312366308566
"PAGUIO FRISING",0.0175121483988273,0.00134790657489916,0.00156565413982561,0.937573576629686,0.0420007142567621
"SCHMIEDEL",0.944783361992662,0.00567173827969849,0.0164699480716637,0.00782764665927531,0.0252473049967002
"LEQUANG",0,0,0,0.936414466708354,0.0635855332916461
"GONZALEZ RAMOS",0.0205918645570074,0,0.979408135442993,0,0
"MEAGHER",0.927520058542268,0.00490205466442915,0.0303677710683635,0.00851938674452248,0.0286907289804172
"RAMSEY",0.734948499565989,0.167971062243015,0.029066034802243,0.00645186939592908,0.0615625339928233
"SAVENKOV",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BRUNNER",0.884667329808864,0.0356970366213058,0.027926121032212,0.00753696083531829,0.0441725517023
"PEREZ",0.0397974136155975,0.0038903143747116,0.933500574437538,0.013961003780873,0.00885069379128048
"WADDY JR",0.136791502522394,0.740637464131414,0.0180227040876192,0.00785182071772918,0.0966965085408438
"KEKIA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NAJI",0.668869612483639,0.122709806385643,0.0285065923621975,0.0160440204207018,0.163869968347819
"FAYED",0.847074308544102,0.0122248389080207,0.0331326344645041,0.0168716740300002,0.090696544053373
"HURLEY",0.87156613880968,0.0480283098568561,0.0228466980310914,0.0092640383489808,0.0482948149533919
"GEBRIL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PILCHER",0.823908090337435,0.0646410171850394,0.0260493602651304,0.00780279770519383,0.0775987345072019
"PRECHT",0.94915688417336,0.00172477205572376,0.0160272028319259,0.00238038244259662,0.0307107584963939
"KEELING",0.791289570065058,0.100314777509856,0.0243848684247822,0.00798726063734996,0.0760235233629536
"LA",0.0409386310653434,0.00718657853471406,0.0191351172014495,0.902717819896386,0.0300218533021073
"WISE",0.741383417523255,0.157979842336466,0.0280735090869292,0.00812966370436841,0.0644335673489808
"SECHSER",0.937212621714859,0,0,0,0.0627873782851412
"SINHA",0.0305577463286464,0.00302584664119052,0.00578884687416899,0.911107991494036,0.0495195686619577
"DISARRO",0.967700619771924,0,0.032299380228076,0,0
"HERZFELD",0.897858631162874,0.012404000007464,0.0288156083273586,0.0057063122704149,0.0552154482318887
"SUTER",0.898205704257767,0.0194716105249302,0.0236839985913443,0.0103942916082636,0.0482443950176952
"MAPAR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"VAN ROIE",0.161658158162062,0.0494801254037084,0.016481340399501,0.728976799111451,0.0434035769232773
"CHUBB",0.789292080948876,0.0991693670876178,0.0239413849473783,0.00536725701311564,0.0822299100030125
"ALSHACK",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"DORMAN",0.848241351870279,0.055155660585202,0.0272101893593799,0.00772068326425956,0.0616721149208792
"KEPNANG",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PICON-FELICIANO",0.0896964267053561,0.00231971581007693,0.884679160501042,0.0181416790801505,0.00516301790337485
"LEBRON",0.064003869044298,0.0297740362194581,0.890922116160893,0.00699170010828109,0.0083082784670696
"HABTEMARIAM",0.00417321248800149,0.944361322402408,0.0052234198587014,0.00620631662423117,0.0400357286266577
"SANFORD",0.722994896032635,0.180783506371783,0.0282000851813792,0.00769065609289599,0.0603308563213068
"XIA",0.00838924880511301,0.000393046232112828,0.00479367929132004,0.975051528481202,0.0113724971902521
"MUNDUR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BHATTI",0.0351540714554721,0.0045972362028085,0.0153789025418759,0.872017088381674,0.072852701418169
"DOSHI",0.0199748404723795,0.00315691682640995,0.00200012779023932,0.930793513436253,0.0440746014747179
"WAN",0.0274196341582237,0.0133396822940176,0.0102814909184707,0.902620153056752,0.0463390395725363
"HEALEY",0.918979849425353,0.0105798263255613,0.0218860246959777,0.0104295491219562,0.0381247504311515
"GRULLON",0.0275958270466549,0.00482737570992005,0.963992249662835,0.00186545236326256,0.00171909521732717
"STANKIEWICZ",0.931051330600147,0.00226815304544575,0.0307365546203639,0.00313031027409332,0.0328136514599496
"COUSINS",0.63696380317264,0.257605854942668,0.0274959646941972,0.00665224435562822,0.0712821328348668
"MISIR",0.11561188166858,0.107277850082541,0.00803922904245108,0.630430665219709,0.138640373986718
"RIOJAS RAMIREZ",0.0639947071161309,0.00153242751289026,0.927371409946192,0.00232641750400799,0.00477503792077872
"WALIULLAH",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"FLORES JR",0.0389062404971296,0.00361438436731291,0.919358934437997,0.0247113415169733,0.0134090991805873
"RAZA",0.0532983933957193,0.00390111854685449,0.045061507083429,0.838406760382063,0.0593322205919344
"WEEDON",0.565013718387198,0.295774574347535,0.0331500899211464,0.00596787567769762,0.100093741666424
"EDOUARD",0.015784731716027,0.887098704503261,0.0395140584606341,0.00421341335518262,0.0533890919648955
"MAK",0.0599004093915847,0.00314168352955856,0.00879127090080051,0.891615031891614,0.0365516042864427
"DWORET",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SUH",0.0128421552837049,0.00315434434196011,0.00260019624616753,0.947205895086403,0.0341974090417647
"MALCOLM",0.612560705400961,0.302135854133705,0.0257085880956099,0.00566158052708591,0.0539332718426381
"ZEWDU",0,0.982752157896124,0.00591456400654662,0,0.0113332780973291
"REPSHER III",0.952738122259098,0.00361496087886021,0.0104973493168815,0.00498905891834016,0.0281605086268201
"WEISSBERGER",0.962539635055573,0,0.00912702264559086,0.0108444647199292,0.0174888775789066
"SUNDAR",0.0247664264181897,0.0311356928541373,0.00619980142174794,0.825039599959084,0.112858479346841
"MCCALLUM",0.69820539097584,0.218967466179496,0.0234062843474196,0.0070215060673523,0.0523993524298919
"STILTNER",0.958711906620423,0.0028530408823357,0.00828483841481144,0.00157500891825905,0.0285752051641705
"BOOK",0.897402008912254,0.0158100346570857,0.0213931910737326,0.0164209764728559,0.048973788884072
"OCAK",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LAPIAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BANTHRONGSACK",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ZOUBAIR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"FERRER",0.0930493318861693,0.0111079586008356,0.65091142872614,0.218779724438236,0.0261515563486197
"DABIPI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HILAIRE",0.0588627576497812,0.824007727732139,0.0398247734167196,0.0149842377853692,0.0623205034159913
"AUNG",0.00644892393167563,0.00165457463595429,0.00614996125499532,0.950393526271271,0.0353530139061037
"ASEFA",0.011577850114346,0.960654113475408,0,0,0.027768036410246
"BERKELEY",0.557447932972615,0.268769813383608,0.047766505495436,0.00506739128013018,0.12094835686821
"BRANIFF",0.892395224366032,0.00335645639761871,0.0506827768149268,0.016213026226286,0.0373525161951364
"CUMMINS",0.852506823887969,0.0404746711219983,0.0267419511382,0.00884501461425359,0.0714315392375789
"HANG",0.0631775051301539,0.00756429331581469,0.00953937566978771,0.886768498301998,0.0329503275822454
"CUNNINGHAM",0.689445847597539,0.215080475126801,0.0304275387308219,0.00742476300359144,0.0576213755412464
"MENDAYE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NICHOLAS",0.673900632677494,0.16962178618554,0.0487612150664835,0.0166512822972979,0.0910650837731841
"SOLINSKY",0.966868653838084,0.00286229568247238,0.0199481113963842,0.0039502949769315,0.00637064410612753
"RUPRECHT",0.927006237898377,0.0010775844631997,0.0162716169607716,0.0148718964230847,0.0407726642545665
"DEFAUW",0.960785706203786,0,0.0392142937962143,0,0
"AGUIAR",0.410936417399767,0.00576380910826635,0.519371576152367,0.0192748861502438,0.0446533111893559
"JEYARATNAM",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"TOKUTA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LOPEZ-VARGAS",0.0432065197871919,0,0.956793480212808,0,0
"SOWA",0.897259544082482,0.0164524166338908,0.0337762067601351,0.0227062141711036,0.0298056183523881
"BOATENG",0.012450671023035,0.954866347296025,0.00684172862578182,0.00180647652548223,0.0240347765296757
"ZOUAKI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ROKITA",0.963573147156786,0,0.0142729063811623,0.00847932758094669,0.0136746188811052
"JANGBAHADUR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NAOREEN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NILSSON",0.894254342131242,0.00514106355908538,0.0421742601709969,0.0155208701604149,0.0429094639782603
"WAHLSTROM",0.919632099458087,0.00150604041617686,0.0244906719704348,0.0124710467772646,0.0419001413780367
"NIPA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"VIDAL CARPIO",0.108663809332831,0.0248040094712491,0.79849883835057,0.0506380662521954,0.0173952765931546
"KIRILLOVA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MOORAD",0.830814266964721,0,0.0709017511324223,0.0982839819028563,0
"KWAN",0.033082170689495,0.00397900015887212,0.0130164634071397,0.908895099265188,0.0410272664793053
"SABERI",0.516865352390725,0,0.0260261932311275,0.0795177544196445,0.377590699958503
"PASCUAL PEGUERO",0.0395269942709872,0.00283955921914588,0.489678901278246,0.407840683045885,0.0601138621857359
"ROUDANI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SAAVEDRA",0.0433578373989168,0.00137415933955229,0.9204452932049,0.0232004780930277,0.0116222319636038
"GRABER",0.957269692107326,0.00487187250872692,0.0169766974300015,0.00384213744778876,0.0170396005061567
"HABIB",0.482265275248581,0.053803235166303,0.0319789847440649,0.333028200723401,0.0989243041176492
"KADER",0.546695938125597,0.0289878089367501,0.0705997384112034,0.241329455997003,0.112387058529446
"LOU",0.0821625128791443,0.00731497747958136,0.0301778474718493,0.816343376917731,0.0640012852516936
"MCCULLOUGH",0.691404945049754,0.215251666027273,0.0307056665166413,0.00700901110304417,0.0556287113032871
"CRUZ-FRANQUI",0.0410081116385215,0.00683634007817465,0.872483639504399,0.0612229194485122,0.0184489893303931
"VOLENTINE",0.922511776835259,0.00445774739266396,0.0569566160485389,0.00615220057155638,0.00992165915198178
"JOISIL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"GORDON II",0.598021844325323,0.292368693193668,0.0354112310783087,0.008579147367449,0.0656190840352518
"ALLIPOUR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PEO",0.683749380080956,0.00893082122093988,0.0518677535854182,0.215697184060095,0.0397548610525903
"HOBSON",0.639077684764002,0.256365990846349,0.0262364810087392,0.00756952715288239,0.0707503162280272
"FILOSI",1,0,0,0,0
"BUTT",0.450758811529613,0.0192996028280773,0.0183677700339556,0.44644796865238,0.0651258469559748
"DEMOSKY",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SWANN",0.619043303382811,0.261061406816812,0.0263355086697953,0.00849329608362806,0.085066485046954
"FAR-HADIAN",0.55628723641932,0.0624419218040527,0.0725291019360863,0.206824762288237,0.101916977552304
"LINDSAY",0.683011777496102,0.223370149915493,0.0283002563294404,0.0079639454041296,0.0573538708548349
"NASRI",0.656294245428279,0.0204002227866949,0.0434422573487304,0.136080748329939,0.143782526106357
"DENNIS",0.610342975022774,0.279114007212172,0.0335347092505626,0.00828634395334325,0.0687219645611472
"FEREJA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MCCRAY",0.238280522887084,0.653095159567164,0.022040171426556,0.00319592381867583,0.0833882223005203
"SPRATT",0.691683171574803,0.205060794226508,0.0245709045284587,0.00566014636684114,0.0730249833033893
"GWANVOMA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MCCLURE",0.802216613386444,0.0994998413069792,0.0272902688562487,0.0080325487555239,0.0629607276948045
"GEBRE",0.0157459450600796,0.942347267690218,0.00454811117098621,0.00540393434433983,0.0319547417343767
"GLASSER",0.915370333098984,0.00542781607146573,0.0260783357867893,0.00919350754871349,0.0439300074940472
"HINDS",0.577136300815602,0.296069728046842,0.0465074335866715,0.00968822932044329,0.070598308230441
"MONSHI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NEVELN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"VARMA",0.0384626538914327,0.00669842090477852,0.00778051729634562,0.879969025201748,0.0670893827056954
"KHURSHID",0.0567405302493579,0.00370559408462168,0.0107605356838905,0.920545757015962,0.00824758296616825
"LIESEN",0.940038168463647,0,0,0,0.059961831536353
"MRABI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"REDDEN",0.746083629539285,0.158907203788827,0.024766804282416,0.00480128025866584,0.0654410821308061
"FAYE-JOYNER",0.524708543990401,0.390574220346992,0.0296021090673753,0.0155412802480576,0.0395738463471742
"ORTIZ CRIADO",0.0397834082382768,0.0055311847106261,0.934772255213479,0.00799123494470009,0.0119219168929184
"RANKIN",0.742383781701718,0.161056379647484,0.0313502392154882,0.00742059793481908,0.0577890015004903
"FARAMARZI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MATIN",0.272581329115833,0.102516631972453,0.0173933691462105,0.456248291114356,0.151260378651147
"STANKOVIC",0.965985180904654,0.00579363794871663,0.00672957117946958,0,0.0214916099671594
"MCQUITERY",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ENNAJI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CHU JOY",0.0173861844767655,0.000956892924021639,0.01398117533114,0.912862257878966,0.054813489389107
"EYERS",0.946174302912494,0.0266904677341465,0.0124008717161943,0.0147343576371647,0
"KOLB",0.911606039129653,0.00389987723015471,0.0255320671950421,0.00905200968116928,0.0499100067639809
"AQUINO",0.0877424553681156,0.00413554404902718,0.521284496841372,0.336177470708831,0.0506600330326542
"HTAY",0.00675044066941937,0,0.00844921890486257,0.947023454299866,0.037776886125852
"NOWLIN",0.651822871040228,0.216348439055212,0.0338286371239529,0.00738260993806514,0.0906174428425427
"KOSHY",0.0196703319943051,0.00144520237571537,0.00503600277176595,0.942754630082845,0.0310938327753684
"ADAWI JR",0.853416350078827,0.00867567935126948,0.0100771919545914,0.0119734284520827,0.11585735016323
"MYERS III",0.805804023543645,0.108304281187512,0.0250614126763508,0.00708805811883742,0.0537422244736548
"LOTFI",0.673734026417041,0.00890798078341961,0.0362145718239556,0.0184410464433304,0.262702374532253
"UTT",0.933754314844614,0.00636830614764895,0.0113801140791394,0.00270430457844027,0.0457929603501572
"MAY",0.789976295027929,0.0975016318020431,0.0359713688777373,0.0171505027006205,0.0594002015916699
"CALDERON IV",0.0397049082746167,0.00483365137104606,0.929350148113026,0.0182484881359588,0.00786280410535218
"AZAD",0.21488972769038,0.00280339314361338,0.00976880185005117,0.657730466714908,0.114807610601047
"BEJCEK II",0.963488559085635,0.00633069094719599,0.00735338240350628,0.0087370766068489,0.0140902909568142
"HOULIHAN",0.91634622375947,0.00448473811225984,0.0312553507294166,0.0109225603191417,0.0369911270797121
"SAMWEL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CASTANEYRA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LATORRE",0.358328281946837,0.00365563447155889,0.544042316659299,0.0690560808581248,0.02491768606418
"NASR",0.780570737058632,0.0375023991753126,0.0364487692072617,0.0211255487487886,0.124352545810005
"BOYLAN",0.901411951857184,0.0229254412455187,0.0275937479678503,0.0114636693813058,0.0366051895481415
"IMPERIAL",0.205307516185147,0.0103380701356727,0.267781380504533,0.433738615495617,0.0828344176790307
"PEZZNER",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SOLTANZADEH",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
